CustomerID,InvoiceNo,Basket Price,categ_0,categ_1,categ_2,categ_3,categ_4,InvoiceDate
12428,576082,408.34000000000003,0.0,37.5,300.48,9.36,61.0,2011-11-14 08:22:00.000000000
12429,579881,905.52,202.08,413.4,247.20000000000002,42.84,0.0,2011-11-30 17:22:00.000000000
12430,573108,256.4,32.4,69.6,113.0,41.4,0.0,2011-10-27 15:09:00.000000000
12431,569722,588.9599999999998,28.52,210.55,170.81,39.48,139.6,2011-10-06 09:30:59.999999232
12431,569723,89.79999999999998,0.0,0.0,41.6,0.0,48.2,2011-10-06 09:32:00.000000000
12431,570446,332.68000000000006,100.19999999999999,64.5,113.4,54.58,0.0,2011-10-10 14:49:00.000000000
12431,574469,601.44,0.0,0.0,601.44,0.0,0.0,2011-11-04 11:55:00.000000000
12432,573195,978.06,140.7,172.5,144.05999999999997,45.599999999999994,475.20000000000005,2011-10-28 11:40:00.000000000
12432,573200,64.6,0.0,0.0,0.0,0.0,64.6,2011-10-28 11:43:00.000000000
12433,573035,1498.6599999999999,453.2,431.52000000000004,181.14000000000004,189.8,243.00000000000003,2011-10-27 13:42:59.999998720
12433,579692,2843.2900000000013,918.9799999999999,790.85,579.54,445.52000000000004,108.39999999999999,2011-11-30 14:05:00.000001536
12433,581476,2618.890000000001,829.5800000000002,655.8499999999999,579.5400000000001,445.52000000000004,108.39999999999999,2011-12-09 08:48:00.000000000
12433,581491,19.799999999999997,19.799999999999997,0.0,0.0,0.0,0.0,2011-12-09 10:02:00.000000000
12437,573036,263.46000000000004,35.099999999999994,45.8,111.96,0.0,70.6,2011-10-27 13:44:00.000000000
12437,574093,736.5499999999998,356.7999999999999,0.0,218.90000000000003,124.60000000000002,36.25,2011-11-03 09:42:59.999998720
12437,574252,260.48,99.6,60.0,83.88000000000001,0.0,17.0,2011-11-03 13:24:00.000000000
12437,577344,198.6,43.2,22.5,94.5,38.4,0.0,2011-11-18 15:14:00.000000000
12437,579870,292.41,76.79999999999998,40.5,105.21000000000001,0.0,69.9,2011-11-30 16:47:00.000000000
12437,581279,165.9,0.0,0.0,130.5,0.0,35.400000000000006,2011-12-08 11:35:00.000000000
12438,578811,2016.78,324.23999999999995,355.0,576.9000000000001,81.24,679.4000000000001,2011-11-25 13:28:00.000000000
12442,580955,172.06,47.4,0.0,63.400000000000006,61.25999999999999,0.0,2011-12-06 14:22:00.000000000
12444,570793,879.01,5.8,113.85,545.56,0.0,213.8,2011-10-12 12:08:00.000000000
12444,577314,936.64,149.7,121.7,415.84,15.600000000000001,233.79999999999998,2011-11-18 13:22:59.999998976
12445,577125,133.4,47.4,0.0,86.0,0.0,0.0,2011-11-17 18:43:00.000000000
12446,571035,1002.3099999999998,196.23999999999998,298.30000000000007,347.78000000000003,20.34,139.65,2011-10-13 12:50:00.000002048
12448,572886,449.4500000000001,173.4,14.850000000000001,207.5,37.2,16.5,2011-10-26 13:46:00.000000000
12449,577046,1342.71,360.69999999999993,281.55,342.54,74.61999999999999,283.3,2011-11-17 13:46:00.000002048
12451,569653,2539.5599999999995,750.6999999999999,488.45,704.2099999999999,346.8,249.39999999999998,2011-10-05 12:52:00.000003584
12451,577157,925.64,241.20000000000002,157.5,228.78,180.85999999999999,117.3,2011-11-18 09:57:59.999998464
12451,579259,262.5,67.5,54.599999999999994,69.82,35.68,34.9,2011-11-29 08:40:00.000000000
12452,578099,348.57000000000005,119.99999999999999,48.2,75.78,23.840000000000003,80.75,2011-11-23 08:05:00.000000512
12452,578123,80.0,0.0,0.0,80.0,0.0,0.0,2011-11-23 10:28:00.000000000
12456,572896,915.6400000000002,324.98,69.6,329.94,117.72,73.4,2011-10-26 14:41:00.000001280
12462,577606,382.7,113.6,14.850000000000001,137.18,67.32,49.75,2011-11-21 09:10:59.999999488
12463,571445,339.19,92.4,61.599999999999994,119.19000000000001,53.49999999999999,12.5,2011-10-17 13:44:00.000000000
12464,577087,149.6,0.0,0.0,149.6,0.0,0.0,2011-11-17 15:55:00.000000000
12464,579441,281.9,0.0,0.0,239.39999999999998,0.0,42.5,2011-11-29 13:33:00.000000000
12465,578084,292.95,35.55,84.2,72.9,100.3,0.0,2011-11-22 16:34:00.000000000
12471,569639,240.0,0.0,0.0,240.0,0.0,0.0,2011-10-05 12:24:00.000000000
12471,569640,1971.3500000000004,339.54999999999995,269.75,997.3499999999999,364.7,0.0,2011-10-05 12:25:00.000000768
12471,574097,655.8700000000002,106.44999999999999,216.45,199.68,108.28999999999998,25.0,2011-11-03 09:56:00.000000000
12471,576909,1038.72,195.05,438.45000000000005,254.76000000000002,100.46,50.0,2011-11-17 09:49:00.000001024
12471,578333,332.96,162.0,15.0,95.76,60.199999999999996,0.0,2011-11-24 08:50:00.000000000
12471,578469,590.32,96.0,83.0,347.03999999999996,64.28,0.0,2011-11-24 12:36:00.000000000
12471,579416,604.8599999999999,69.6,179.10000000000002,356.15999999999997,0.0,0.0,2011-11-29 13:00:00.000000000
12471,579419,94.01999999999998,64.2,0.0,29.82,0.0,0.0,2011-11-29 13:01:00.000000000
12471,581179,2238.5099999999993,570.0000000000001,274.04999999999995,1163.4,168.55999999999995,62.5,2011-12-07 15:42:59.999998720
12472,571824,1336.3699999999997,466.29999999999995,105.4,510.24000000000007,218.68000000000004,35.75,2011-10-19 11:49:00.000001536
12472,574885,268.08000000000004,84.6,69.6,103.92,9.959999999999999,0.0,2011-11-07 14:01:00.000000000
12473,571328,1697.98,689.02,71.7,415.67999999999995,444.13000000000005,77.45,2011-10-17 11:27:00.000001792
12473,575632,464.52,0.0,0.0,464.52,0.0,0.0,2011-11-10 13:44:00.000000000
12474,570640,503.7100000000001,234.85000000000005,19.5,156.0,43.96,49.4,2011-10-11 12:37:59.999999744
12474,571312,572.23,157.49999999999997,189.00000000000003,121.97999999999999,85.9,17.85,2011-10-17 10:42:00.000001024
12474,572061,709.5599999999998,233.1,118.7,191.16,166.6,0.0,2011-10-20 12:53:00.000001280
12474,576607,710.8599999999999,209.3,64.0,294.55,125.16,17.85,2011-11-15 15:41:59.999998720
12474,578043,416.17,101.99999999999999,102.35,152.32,59.5,0.0,2011-11-22 14:38:59.999999488
12475,571308,723.38,207.6,151.35,115.9,123.28,125.25,2011-10-17 10:10:00.000001024
12476,572559,448.88,135.6,0.0,200.60000000000002,61.68,51.0,2011-10-25 08:44:00.000000000
12476,572560,608.6800000000001,79.19999999999999,40.68,288.8,0.0,200.0,2011-10-25 08:45:00.000000000
12476,576327,243.53,57.4,22.5,85.98,0.0,77.65,2011-11-14 15:19:00.000000000
12476,578472,1651.7099999999998,349.09999999999997,395.8400000000001,501.02000000000004,43.75,362.0,2011-11-24 12:40:00.000000000
12477,570002,1059.24,15.0,182.8,357.54,47.400000000000006,456.5,2011-10-07 09:16:00.000000000
12477,571227,1288.7800000000002,106.08000000000001,345.45,149.31,5.04,682.9,2011-10-14 13:54:00.000000512
12477,576910,2037.6899999999996,78.78,579.3599999999999,169.79999999999998,28.800000000000004,1180.95,2011-11-17 09:50:59.999998720
12478,580752,680.9900000000002,98.4,219.64999999999998,210.77999999999997,40.56,111.6,2011-12-06 09:56:00.000000000
12479,579152,482.29999999999995,128.2,64.35000000000001,101.94,140.96,46.849999999999994,2011-11-28 13:25:59.999999488
12480,575896,1136.6799999999998,451.19999999999993,247.05000000000004,337.08000000000004,83.5,17.85,2011-11-11 14:52:00.000000000
12481,569563,1307.7599999999995,490.4,78.7,310.78,208.38000000000002,219.5,2011-10-05 09:46:00.000001792
12481,576893,186.8,94.4,34.8,33.6,24.0,0.0,2011-11-17 08:29:00.000000000
12483,573333,433.35,19.799999999999997,140.05,171.26000000000002,30.839999999999996,71.4,2011-10-30 11:34:00.000000000
12483,578089,326.72,19.799999999999997,30.0,276.92,0.0,0.0,2011-11-22 17:02:00.000000000
12484,574550,728.6700000000001,138.95,165.5,184.40000000000003,59.06999999999999,180.75,2011-11-04 15:17:59.999997696
12484,574838,140.0,0.0,0.0,140.0,0.0,0.0,2011-11-07 11:37:00.000000000
12488,573442,214.06,59.4,94.0,60.660000000000004,0.0,0.0,2011-10-31 10:42:00.000000000
12488,579529,531.21,136.4,29.700000000000003,284.81,48.5,31.8,2011-11-30 08:50:00.000000000
12490,574068,633.44,48.0,117.9,415.44,32.2,19.9,2011-11-02 14:50:59.999999488
12490,576222,411.7199999999999,124.4,69.6,78.96000000000001,138.76,0.0,2011-11-14 13:02:00.000000000
12490,577856,357.88,59.400000000000006,0.0,257.08,41.4,0.0,2011-11-22 11:19:00.000000000
12490,580536,462.30000000000007,50.4,113.7,227.60000000000002,70.6,0.0,2011-12-04 16:06:59.999999232
12491,573868,460.4000000000001,79.0,96.1,117.30000000000001,98.30000000000001,69.69999999999999,2011-11-01 12:18:00.000000000
12492,570189,136.82,53.4,0.0,35.7,47.72,0.0,2011-10-07 15:15:00.000000000
12494,573402,214.73999999999995,42.5,32.7,50.379999999999995,89.16000000000001,0.0,2011-10-30 15:44:00.000000000
12494,578348,104.69999999999999,15.0,17.700000000000003,30.48,41.519999999999996,0.0,2011-11-24 09:34:00.000000000
12498,570881,247.25,0.0,79.25,122.10000000000001,10.2,35.7,2011-10-13 09:30:00.000000000
12498,577299,126.0,82.5,0.0,18.0,25.5,0.0,2011-11-18 12:52:00.000000000
12498,577301,30.450000000000003,0.0,12.75,17.700000000000003,0.0,0.0,2011-11-18 12:53:00.000000000
12500,569727,120.35,45.0,44.85,30.5,0.0,0.0,2011-10-06 09:37:00.000000000
12500,571729,617.04,599.04,0.0,18.0,0.0,0.0,2011-10-19 09:43:00.000000000
12500,571739,3.0,0.0,0.0,0.0,0.0,3.0,2011-10-19 10:33:00.000000000
12500,572134,1075.0,53.4,338.85,653.2500000000001,0.0,29.5,2011-10-21 10:13:00.000000000
12500,576869,617.04,599.04,0.0,18.0,0.0,0.0,2011-11-16 16:20:00.000000000
12504,575352,114.0,60.0,0.0,54.0,0.0,0.0,2011-11-09 14:56:00.000000000
12504,577776,32.65,0.0,0.0,12.75,0.0,19.9,2011-11-21 16:02:00.000000000
12508,575692,274.8,93.82,76.2,45.599999999999994,59.18000000000001,0.0,2011-11-10 16:26:59.999998720
12508,576064,123.08000000000001,25.0,44.7,29.080000000000002,24.299999999999997,0.0,2011-11-13 15:37:00.000000000
12512,569527,116.48000000000005,19.95,33.8,14.35,40.43000000000001,7.95,2011-10-04 14:53:00.000001024
12512,569529,15.7,0.0,9.75,0.0,0.0,5.95,2011-10-04 14:55:00.000000000
12517,575886,488.95000000000005,164.98999999999998,109.65,92.45,72.45999999999998,49.400000000000006,2011-11-11 13:57:00.000001536
12517,575888,54.0,0.0,0.0,54.0,0.0,0.0,2011-11-11 14:04:00.000000000
12518,570718,381.06,38.2,79.80000000000001,149.46,96.60000000000001,17.0,2011-10-12 10:36:00.000000000
12518,575787,486.96000000000015,123.0,53.0,200.45999999999998,93.49999999999999,17.0,2011-11-11 11:17:59.999999744
12518,581494,339.14000000000004,76.79999999999998,64.80000000000001,154.86,42.68,0.0,2011-12-09 10:13:00.000000256
12519,570007,330.84,105.19999999999999,0.0,152.64000000000001,39.0,34.0,2011-10-07 09:26:00.000000000
12522,571904,89.4,20.0,29.700000000000003,35.7,4.0,0.0,2011-10-19 14:41:00.000000000
12522,573629,103.32,52.98,15.0,35.34,0.0,0.0,2011-10-31 15:30:00.000000000
12523,569921,157.0,11.6,30.0,12.5,0.0,102.9,2011-10-06 17:28:00.000000000
12523,572925,203.22000000000003,30.0,67.2,42.660000000000004,30.66,32.7,2011-10-27 09:18:00.000000000
12523,577512,243.22000000000006,30.0,79.85,93.57000000000001,0.0,39.8,2011-11-20 12:55:00.000000000
12524,570082,1055.44,177.84,66.4,529.38,237.52000000000004,44.3,2011-10-07 11:18:59.999999232
12524,579786,307.79999999999995,0.0,0.0,307.79999999999995,0.0,0.0,2011-11-30 15:31:00.000000000
12526,571304,519.28,146.39999999999998,59.25,244.67000000000004,37.16,31.8,2011-10-17 09:37:00.000001024
12526,581574,277.08000000000004,47.879999999999995,49.800000000000004,163.5,0.0,15.9,2011-12-09 12:09:00.000000000
12528,570095,274.51,82.81,30.0,88.35,10.5,62.85,2011-10-07 11:56:59.999999744
12528,579747,371.59999999999997,148.1,39.6,105.0,10.2,68.7,2011-11-30 14:40:00.000000000
12530,570637,440.63,38.4,64.0,254.78000000000003,67.1,16.35,2011-10-11 12:34:00.000000000
12531,578705,125.22,30.049999999999997,24.9,69.42,0.85,0.0,2011-11-25 11:12:00.000000000
12532,575326,349.83,34.8,92.25,186.72000000000003,19.56,16.5,2011-11-09 13:47:00.000000000
12536,570672,4151.260000000002,1351.5999999999997,805.15,1088.6300000000003,536.18,369.70000000000005,2011-10-11 14:51:59.999997952
12536,573080,4161.06,0.0,0.0,4161.06,0.0,0.0,2011-10-27 14:20:00.000000000
12538,575707,363.95,111.29999999999998,109.65,52.4,25.200000000000003,65.4,2011-11-10 17:16:00.000000000
12539,577039,1050.66,270.88,295.40000000000003,348.53999999999996,59.63999999999999,76.19999999999999,2011-11-17 13:30:00.000001536
12540,569998,422.79999999999995,78.36,62.0,193.64000000000001,72.3,16.5,2011-10-07 08:12:00.000000000
12540,571665,1019.4699999999999,599.8999999999999,54.75,264.98,99.84,0.0,2011-10-18 12:58:59.999998720
12540,575144,573.7099999999998,135.39999999999998,189.6,179.01,34.0,35.7,2011-11-08 15:38:00.000000000
12540,577476,888.27,219.12000000000003,228.14999999999998,286.20000000000005,79.8,75.0,2011-11-20 11:30:59.999999232
12541,575514,445.03999999999985,49.8,14.850000000000001,206.68,136.35999999999999,37.35,2011-11-10 10:40:00.000000000
12544,574301,355.7,101.72,63.400000000000006,158.78000000000003,0.0,31.8,2011-11-03 16:14:59.999999744
12546,572442,401.3,65.4,114.1,188.9,16.4,16.5,2011-10-24 12:09:00.000000768
12552,573508,317.81999999999994,29.119999999999997,87.3,65.95,10.5,124.95,2011-10-31 12:10:59.999999744
12552,573768,120.0,0.0,0.0,120.0,0.0,0.0,2011-11-01 10:02:00.000000000
12553,570841,477.55,124.79999999999998,33.2,294.75000000000006,24.8,0.0,2011-10-12 14:18:00.000000000
12553,576245,514.39,157.53000000000003,66.4,227.56,10.2,52.7,2011-11-14 13:40:00.000000000
12553,580120,277.02,54.599999999999994,33.2,166.32,22.9,0.0,2011-12-01 16:38:00.000000000
12556,572065,290.8099999999999,90.35000000000001,34.95,97.99000000000002,41.11999999999999,26.4,2011-10-20 13:06:00.000002048
12557,578321,2990.0,290.0,2700.0,0.0,0.0,0.0,2011-11-23 16:59:00.000000000
12560,580511,697.7,137.79999999999998,265.9,232.68000000000004,28.32,33.0,2011-12-04 13:54:00.000000000
12562,571240,513.6,151.5,94.80000000000001,246.5,20.8,0.0,2011-10-14 14:54:59.999999232
12562,576941,619.9,126.3,39.900000000000006,453.70000000000005,0.0,0.0,2011-11-17 11:34:00.000000000
12562,580126,654.3699999999999,152.10000000000002,45.0,316.20000000000005,38.22,102.85,2011-12-01 17:20:00.000000000
12567,576927,1551.2999999999988,278.32,369.70000000000016,632.7400000000001,144.03999999999996,126.5,2011-11-17 11:01:59.999997440
12569,569867,320.3999999999999,191.4,15.0,61.2,52.800000000000004,0.0,2011-10-06 14:54:00.000000000
12569,569907,77.4,0.0,59.400000000000006,18.0,0.0,0.0,2011-10-06 16:41:00.000000000
12569,570784,103.5,12.5,39.0,18.0,0.0,34.0,2011-10-12 11:49:00.000000000
12569,572060,85.67999999999999,67.67999999999999,0.0,18.0,0.0,0.0,2011-10-20 12:52:00.000000000
12569,572894,52.0,0.0,0.0,18.0,0.0,34.0,2011-10-26 14:39:00.000000000
12569,572895,67.74000000000001,0.0,14.850000000000001,18.0,5.04,29.849999999999998,2011-10-26 14:39:00.000000000
12569,574255,92.25,59.39999999999999,14.850000000000001,18.0,0.0,0.0,2011-11-03 13:44:00.000000000
12569,576390,130.85000000000002,15.0,49.8,35.7,20.4,9.95,2011-11-15 10:13:00.000000000
12569,576789,60.12,0.0,0.0,18.0,42.12,0.0,2011-11-16 13:56:00.000000000
12569,576790,49.75,0.0,0.0,0.0,0.0,49.75,2011-11-16 13:59:00.000000000
12569,578295,204.3,19.799999999999997,0.0,104.7,20.4,59.400000000000006,2011-11-23 14:39:00.000000000
12569,579901,208.19,92.05999999999999,39.6,54.0,4.68,17.85,2011-12-01 08:35:00.000000000
12569,580154,67.0,0.0,15.0,18.0,0.0,34.0,2011-12-02 10:24:00.000000000
12569,580531,92.55000000000001,30.0,44.550000000000004,18.0,0.0,0.0,2011-12-04 15:47:00.000000000
12569,580548,69.0,0.0,0.0,18.0,0.0,51.0,2011-12-05 09:41:00.000000000
12569,581183,151.38,21.84,15.0,105.18,9.36,0.0,2011-12-07 16:24:00.000000000
12569,581184,106.9,0.0,15.6,36.0,0.0,55.300000000000004,2011-12-07 16:24:00.000000000
12571,573428,271.26,66.3,15.0,35.400000000000006,154.55999999999997,0.0,2011-10-31 10:18:59.999999488
12572,571724,517.0400000000002,43.199999999999996,76.7,193.79000000000002,79.6,123.75,2011-10-19 08:20:00.000000000
12572,579927,487.68000000000006,111.6,151.29999999999998,175.44,5.04,44.3,2011-12-01 09:20:00.000000000
12576,574343,379.2799999999999,116.89999999999999,113.30000000000001,55.50000000000001,93.58,0.0,2011-11-04 10:10:59.999999232
12577,574501,327.89000000000004,229.06,12.75,30.7,55.37999999999999,0.0,2011-11-04 13:14:59.999998464
12577,574506,40.419999999999995,8.200000000000001,4.25,21.02,7.449999999999999,30.7,2011-11-04 13:24:00.000000000
12578,577316,1185.85,237.5,285.1,486.72999999999996,73.32,103.2,2011-11-18 13:30:00.000001536
12581,573417,197.70999999999998,94.8,0.0,35.7,57.260000000000005,9.95,2011-10-31 08:56:00.000000000
12583,570851,314.2,0.0,265.6,18.0,30.599999999999998,0.0,2011-10-12 14:46:00.000000000
12583,575067,774.4499999999999,74.39999999999999,359.55,106.80000000000001,199.7,34.0,2011-11-08 12:45:00.000000768
12583,577687,397.7200000000001,52.8,0.0,234.12,110.80000000000001,0.0,2011-11-21 11:16:00.000000000
12583,581001,694.7700000000001,15.6,386.70000000000005,238.98,38.64,14.850000000000001,2011-12-07 08:06:59.999999744
12584,570919,287.51,9.959999999999999,82.05000000000001,48.65,0.0,146.85,2011-10-13 10:57:00.000000000
12584,573365,273.3,0.0,117.0,105.3,0.0,51.0,2011-10-30 13:13:00.000000000
12584,577809,225.00000000000003,0.0,81.19999999999999,35.6,0.0,108.2,2011-11-22 08:34:00.000000000
12584,580746,200.45000000000005,0.0,44.550000000000004,122.40000000000002,0.0,33.5,2011-12-06 09:35:00.000000000
12586,578078,196.94,0.0,92.6,88.76000000000002,2.88,12.7,2011-11-22 16:24:00.000000000
12587,580265,144.0,0.0,0.0,144.0,0.0,0.0,2011-12-02 12:47:00.000000000
12588,573588,214.9,34.8,34.650000000000006,98.35,10.2,36.9,2011-10-31 15:01:00.000000000
12589,575747,515.18,233.8,39.3,177.8,13.28,51.0,2011-11-11 10:18:59.999999232
12594,572457,722.4000000000001,75.6,59.400000000000006,447.00000000000006,0.0,140.4,2011-10-24 12:44:00.000000000
12594,574022,85.92,0.0,0.0,85.92,0.0,0.0,2011-11-02 12:20:00.000000000
12596,571851,348.32,0.0,15.8,129.7,169.91999999999996,32.9,2011-10-19 13:02:00.000000000
12597,573362,2048.3600000000015,605.8199999999998,281.25,629.1999999999999,386.43999999999994,145.65,2011-10-30 13:06:00.000002304
12597,577523,205.95999999999998,19.799999999999997,82.35,83.41000000000001,20.4,0.0,2011-11-20 13:33:00.000000000
12598,575845,336.8,119.19999999999999,0.0,67.92,149.68,0.0,2011-11-11 12:07:00.000000000
12598,577502,576.29,142.0,147.5,37.44,30.599999999999998,218.75000000000003,2011-11-20 12:34:00.000000000
12598,579634,163.85,101.1,0.0,12.75,50.00000000000001,0.0,2011-11-30 12:18:00.000000000
12599,575629,175.54000000000002,30.28,0.0,35.7,109.56,0.0,2011-11-10 13:34:00.000000000
12600,575750,379.58000000000004,0.0,0.0,107.3,58.08,214.20000000000002,2011-11-11 10:29:00.000000000
12602,570724,153.12000000000003,45.0,0.0,53.72,54.4,0.0,2011-10-12 11:22:00.000000000
12603,577168,739.1999999999999,0.0,0.0,739.1999999999999,0.0,0.0,2011-11-18 10:42:00.000000000
12610,572695,405.08999999999986,156.6,49.2,116.79,66.6,15.9,2011-10-25 14:22:59.999999232
12610,572934,160.0,0.0,0.0,160.0,0.0,0.0,2011-10-27 10:18:00.000000000
12610,576907,248.2,121.8,0.0,65.2,61.199999999999996,0.0,2011-11-17 09:34:00.000000000
12611,571670,1193.32,323.19999999999993,168.2,231.90000000000003,300.71999999999997,169.29999999999998,2011-10-18 13:12:00.000000000
12613,571065,1756.46,633.9,351.3,661.44,74.12,35.7,2011-10-13 14:58:59.999998464
12615,574104,656.9499999999998,166.84,39.6,308.70000000000005,72.36,69.45,2011-11-03 10:45:00.000000768
12615,581171,422.8499999999999,109.80000000000001,54.0,129.42000000000002,34.08,95.55000000000001,2011-12-07 15:02:00.000000000
12617,575661,352.9800000000002,147.5,22.5,136.95000000000002,26.13,19.9,2011-11-10 14:38:59.999998720
12618,577178,177.31,0.0,29.85,57.7,41.16,48.6,2011-11-18 11:10:00.000000000
12619,574653,449.15999999999997,189.0,0.0,36.0,224.16000000000003,0.0,2011-11-06 11:30:00.000000000
12619,578298,398.6999999999999,101.69999999999999,0.0,54.0,242.99999999999994,0.0,2011-11-23 14:52:00.000000000
12620,578698,400.0899999999999,105.3,31.450000000000003,126.3,137.04,0.0,2011-11-25 10:20:00.000000000
